id,created_at,updated_at,business_id,url,name,category,address,country,state,city,street,postal_code,website,image_url,phone,fax,work_hours,user_score,reviews_quantity,accredited_score,accredited_date,foundation_date,years_old,instagram,facebook,twitter,management,contact,sent_to_customer
32009,2024-03-18 16:04:02,2024-03-18 16:04:02,ecomaculate-llc-1296-90250496,https://www.bbb.org/us/co/aurora/profile/remodel-contractors/ecomaculate-llc-1296-90250496,"Ecomaculate, LLC",Remodel Contractors,"2201 Sable Blvd Unit 1012 Aurora, CO 80011-2991",USA,CO,Aurora,2201 Sable Blvd Unit 1012,80011-2991,,,7203275898,,{},,,A+,,2015-06-22 00:00:00,8,,,,"{""Mr. Aaron Andricci"": ""Owner""}","{""Mr. Aaron Andricci"": ""Owner""}",
32010,2024-03-18 16:04:02,2024-03-18 16:04:02,scwl-subliminal-programs-1296-90024519,https://www.bbb.org/us/co/aurora/profile/programmed-instruction/scwl-subliminal-programs-1296-90024519,SCWL Subliminal Programs,Programmed Instruction,"18951 E Mercer Dr Aurora, CO 80013-3669",USA,CO,Aurora,18951 E Mercer Dr,80013-3669,http://www.scwlsubliminalprograms.com/,,7204221279,,{},,,A+,,2004-01-10 00:00:00,19,,,,"{""Mr. Albert Campbell"": ""Owner/Manager""}","{""Mr. Albert Campbell"": ""Owner/Manager""}",
32011,2024-03-18 16:04:03,2024-03-18 16:04:03,elevated-by-design-1296-90266925,https://www.bbb.org/us/co/aurora/profile/remodel-contractors/elevated-by-design-1296-90266925,Elevated by design,Remodel Contractors,"2812 S Oakland Circle West Aurora, CO 80014",USA,CO,Aurora,2812 S Oakland Circle West,80014,,,7204290708,,{},,,NR,,2019-01-03 00:00:00,5,,,,"{""Mr. Elijah Nowlin"": ""Registered Agent""}","{""Mr. Elijah Nowlin"": ""Registered Agent""}",
32012,2024-03-18 16:04:03,2024-03-18 16:04:03,sherwin-williams-707178-1296-1000131418,https://www.bbb.org/us/co/denver/profile/not-elsewhere-classified/sherwin-williams-707178-1296-1000131418,Sherwin Williams #707178,Not Elsewhere Classified,"5315 W 38th Ave Denver, CO 80212",USA,CO,Denver,5315 W 38th Ave,80212,,,3034246541,,{},,,NR,,,,,,,{},{},
32013,2024-03-18 16:04:03,2024-03-18 16:04:03,acn-construction-inc-1296-1000153749,https://www.bbb.org/us/co/aurora/profile/remodel-contractors/acn-construction-inc-1296-1000153749,"ACN Construction, Inc.",Remodel Contractors,"694 S Quari St Aurora, CO 80012-2342",USA,CO,Aurora,694 S Quari St,80012-2342,https://www.acn-construction.co/,,7202776568,,{},,,A+,,2020-01-13 00:00:00,4,,https://www.facebook.com/profile.php?id=100087984105024,,"{""Mr. Aldo Najera"": ""Principal""}","{""Mr. Aldo Najera"": ""Principal""}",
32014,2024-03-18 16:04:03,2024-03-18 16:04:03,pti-property-management-llc-1296-90091249,https://www.bbb.org/us/co/aurora/profile/property-management/pti-property-management-llc-1296-90091249,"PTI Property Management, LLC",Property Management,"18121 E Hampden Ave Unit C Aurora, CO 80013-3591",USA,CO,Aurora,18121 E Hampden Ave Unit C,80013-3591,,,,,{},,,NR,,2003-06-08 00:00:00,20,,,,"{""Mr. Timothy Faulkner"": ""Owner""}","{""Mr. Timothy Faulkner"": ""Owner""}",
32015,2024-03-18 16:04:03,2024-03-18 16:04:03,offices-for-less-llc-1296-2018891,https://www.bbb.org/us/co/denver/profile/office-furniture/offices-for-less-llc-1296-2018891,"Offices For Less, LLC",Office Furniture,"4809 Colorado Blvd. Denver, CO 80216",USA,CO,Denver,4809 Colorado Blvd.,80216,http://www.officesforless.com,,3033311585,(303) 331-1584,{},,,A+,,1997-07-23 00:00:00,26,,,,"{""Mr. Michael Bins"": ""Managing Member"", ""Ms. Dorothy Owen"": ""Bookkeeper"", ""Ms. Lynette Bins"": ""Managing Member""}","{""Mr. Michael Bins"": ""Managing Member"", ""Ms. Lynette Bins"": ""Managing Member""}",
32016,2024-03-18 16:04:03,2024-03-18 16:04:03,bw-allstate-services-inc-1296-90278272,https://www.bbb.org/us/co/aurora/profile/remodel-contractors/bw-allstate-services-inc-1296-90278272,B&W Allstate Services Inc.,Remodel Contractors,"9943 E Alabama Cir Apt 1434 Aurora, CO 80012",USA,CO,Aurora,9943 E Alabama Cir Apt 1434,80012,,,3038019482,,{},,,NR,,2020-03-24 00:00:00,3,,,,"{""Mr. Rodell Nicholson"": ""President/CEO""}","{""Mr. Rodell Nicholson"": ""President/CEO""}",
32017,2024-03-18 16:04:03,2024-03-18 16:04:03,preventive-healthcare-1296-90236132,https://www.bbb.org/us/co/denver/profile/nursing-home/preventive-healthcare-1296-90236132,Preventive Healthcare,Nursing Home,"3134 W Denver Pl Denver, CO 80211",USA,CO,Denver,3134 W Denver Pl,80211,http://jdemeauxnd.com,,3033996126,,{},,,NR,,,,,,,"{""Ms. Jenny Demeaux"": ""Owner""}","{""Ms. Jenny Demeaux"": ""Owner""}",
32018,2024-03-18 16:04:04,2024-03-18 16:04:04,hallmark-nursing-center-1296-8038,https://www.bbb.org/us/co/denver/profile/nursing-home/hallmark-nursing-center-1296-8038,Hallmark Nursing Center,Nursing Home,"3701 W Radcliff Ave Denver, CO 80236-3645",USA,CO,Denver,3701 W Radcliff Ave,80236-3645,http://hallmarknursingcenterco.com/,,3037946484,,{},,,A+,,1985-10-15 00:00:00,38,,,,"{""Ms. Cristal Collier"": ""Customer Service Manager""}","{""Ms. Cristal Collier"": ""Customer Service Manager""}",
32019,2024-03-18 16:04:04,2024-03-18 16:04:04,aei-active-endeavors-inc-1296-15003867,https://www.bbb.org/us/co/denver/profile/office-furniture/aei-active-endeavors-inc-1296-15003867,Aei Active Endeavors Inc,Office Furniture,"4401 E 46th Avenue Denver, CO 80216",USA,CO,Denver,4401 E 46th Avenue,80216,,,3033711197,,{},,,NR,,1999-01-03 00:00:00,25,,,,"{""Mr. Reggie Morton"": ""President""}","{""Mr. Reggie Morton"": ""President""}",
32020,2024-03-18 16:04:04,2024-03-18 16:04:04,bill-barrett-corporation-1296-12054284,https://www.bbb.org/us/co/denver/profile/oil-and-gas-exploration/bill-barrett-corporation-1296-12054284,Bill Barrett Corporation,Oil and Gas Exploration,"555 17th St Ste 3700 Denver, CO 80202",USA,CO,Denver,555 17th St Ste 3700,80202,http://www.billbarrettcorp.com,,3032939100,(303) 291-0420,{},,,NR,,2003-03-09 00:00:00,20,,,,"{""Mr. Fred Barrett"": ""CEO"", ""Mr. Francis Barron"": null, ""Mr. William J. Barrett"": ""CEO""}","{""Mr. Fred Barrett"": ""CEO"", ""Mr. Francis Barron"": null}",
32021,2024-03-18 16:04:04,2024-03-18 16:04:04,gilbert-stewart-operating-llc-1296-90025030,https://www.bbb.org/us/co/denver/profile/oil-and-gas-exploration/gilbert-stewart-operating-llc-1296-90025030,"Gilbert-Stewart Operating, LLC",Oil and Gas Exploration,"1801 Broadway Ste 200 Denver, CO 80202",USA,CO,Denver,1801 Broadway Ste 200,80202,,,3035341686,,{},,,A+,,1993-05-18 00:00:00,30,,,,"{""Mr. Scott Stewart"": ""Managing Member""}","{""Mr. Scott Stewart"": ""Managing Member""}",
32022,2024-03-18 16:04:04,2024-03-18 16:04:04,pos-system-of-colorado-1296-2015242,https://www.bbb.org/us/co/denver/profile/office-furniture/pos-system-of-colorado-1296-2015242,Pos System Of Colorado,Office Furniture,"4845 Oakland St Denver, CO 80239",USA,CO,Denver,4845 Oakland St,80239,,,3035765654,,{},,,NR,,2001-01-03 00:00:00,23,,,,"{""Mr. Dean Farland"": ""GM""}","{""Mr. Dean Farland"": ""GM""}",
32023,2024-03-18 16:04:04,2024-03-18 16:04:04,sherwin-williams-707409-1296-1000131430,https://www.bbb.org/us/co/denver/profile/not-elsewhere-classified/sherwin-williams-707409-1296-1000131430,Sherwin Williams #707409,Not Elsewhere Classified,"543 Santa Fe Dr Unit A Denver, CO 80204",USA,CO,Denver,543 Santa Fe Dr Unit A,80204,,,3038931303,,{},,,NR,,,,,,,{},{},
32024,2024-03-18 16:04:04,2024-03-18 16:04:04,noble-energy-inc-1296-90018902,https://www.bbb.org/us/co/denver/profile/oil-and-gas-exploration/noble-energy-inc-1296-90018902,"Noble Energy, Inc.",Oil and Gas Exploration,"2001 16th St Denver, CO 80202",USA,CO,Denver,2001 16th St,80202,http://www.nobleenergyinc.com,,3032284000,,{},,,NR,,,92,,,,"{""Ms. Sarah Krcal"": null, ""Ms. Joanne Garner"": null, ""Mr. Chuck Davidson"": ""CEO - Chairman""}","{""Mr. Chuck Davidson"": ""CEO - Chairman""}",
32025,2024-03-18 16:04:04,2024-03-18 16:04:04,your-office-denver-1296-9033440,https://www.bbb.org/us/co/denver/profile/office-space-rental/your-office-denver-1296-9033440,Your Office - Denver,Office Space Rental,"600 17th St Ste 2800 Denver, CO 80202-5428",USA,CO,Denver,600 17th St Ste 2800,80202-5428,http://www.yourofficedenver.com,,3032606400,(303) 260-6401,{},,,A+,,2008-11-03 00:00:00,16,,https://www.facebook.com/yourofficedenver,https://twitter.com/YourOffice_CO,"{""Mrs. Sarah DeWitt"": ""Operations Manager"", ""Ms. Charlyn Ursell"": ""Floor Manager"", ""Mr. Gary Hahnenkamp"": ""President""}","{""Mrs. Sarah DeWitt"": ""Operations Manager"", ""Mr. Gary Hahnenkamp"": ""President""}",
32026,2024-03-18 16:04:05,2024-03-18 16:04:05,alliance-g-b-llc-1296-90273814,https://www.bbb.org/us/co/aurora/profile/remodel-contractors/alliance-g-b-llc-1296-90273814,Alliance G. & B. LLC,Remodel Contractors,"12169 E Oregon Dr Aurora, CO 80012",USA,CO,Aurora,12169 E Oregon Dr,80012,,,7205185732,,{},,,NR,,2018-04-24 00:00:00,5,,,,"{""Mr. Miguel Gonzalez"": ""Owner""}","{""Mr. Miguel Gonzalez"": ""Owner""}",
32027,2024-03-18 16:04:05,2024-03-18 16:04:05,healthy-nest-nutrition-llc-1296-90254940,https://www.bbb.org/us/co/denver/profile/nutritionist/healthy-nest-nutrition-llc-1296-90254940,Healthy Nest Nutrition LLC,Nutritionist,"825 E Speer Blvd #202 Denver, CO 80218",USA,CO,Denver,825 E Speer Blvd #202,80218,http://healthynestnutrition.com/,,3035794194,,{},,,A+,,2010-06-06 00:00:00,13,,,,"{""Ms. Robin H Hutchinson"": ""Owner""}","{""Ms. Robin H Hutchinson"": ""Owner""}",
32028,2024-03-18 16:04:05,2024-03-18 16:04:05,airhead-sports-group-1296-1000113276,https://www.bbb.org/us/co/denver/profile/online-retailer/airhead-sports-group-1296-1000113276,Airhead Sports Group,Online Retailer,"12000 E. 45th St., Unit 104 Denver, CO 80239",USA,CO,Denver,"12000 E. 45th St., Unit 104",80239,https://www.airhead.com/,,3037333722,,{},2,1,C ,,,,,,,"{""Mr. Scott Martensen"": ""Account Manager""}","{""Mr. Scott Martensen"": ""Account Manager""}",
32029,2024-03-18 16:04:05,2024-03-18 16:04:05,saint-paul-health-center-ltd-1296-18458,https://www.bbb.org/us/co/denver/profile/nursing-home/saint-paul-health-center-ltd-1296-18458,Saint Paul Health Center Ltd,Nursing Home,"1667 St Paul St Denver, CO 80206",USA,CO,Denver,1667 St Paul St,80206,,,3033992040,,{},1,1,A+,,1980-01-01 00:00:00,44,,,,"{""Ms. Sara Dent"": ""Administrator"", ""Mr. Richard J. Whelan"": ""Owner/Manager""}","{""Ms. Sara Dent"": ""Administrator"", ""Mr. Richard J. Whelan"": ""Owner/Manager""}",
32030,2024-03-18 16:04:05,2024-03-18 16:04:05,bvm-corporation-1296-90138513,https://www.bbb.org/us/co/denver/profile/oilfield-equipment/bvm-corporation-1296-90138513,BVM Corporation,Oilfield Equipment,"430 S Navajo St. Denver, CO 80223",USA,CO,Denver,430 S Navajo St.,80223,http://bvmcorp.com,,3039751402,,{},,,A+,,1987-03-17 00:00:00,37,,,,"{""Owner/Manager"": null}","{""Owner/Manager"": null}",
32031,2024-03-18 16:04:05,2024-03-18 16:04:05,akc-teacup-pomeranian-puppies-america-1296-90274981,https://www.bbb.org/us/co/denver/profile/online-retailer/akc-teacup-pomeranian-puppies-america-1296-90274981,AKC TeaCup Pomeranian Puppies America,Online Retailer,"Denver, CO 80210",USA,CO,Denver,,80210,,,7206960801,,{},,,NR,,2020-02-06 00:00:00,3,,,,"{""Owner/Manager"": null}","{""Owner/Manager"": null}",
32032,2024-03-18 16:04:06,2024-03-18 16:04:06,al-punto-press-llc-1296-90188929,https://www.bbb.org/us/co/aurora/profile/publishing-consultant/al-punto-press-llc-1296-90188929,"AL Punto Press, LLC",Publishing Consultant,"5542 S Sicily St Aurora, CO 80015",USA,CO,Aurora,5542 S Sicily St,80015,http://www.alpuntopress.com,,7208760885,,{},,,NR,,2010-12-13 00:00:00,13,,,,"{""Mr. Patrick Boucher"": ""Owner""}","{""Mr. Patrick Boucher"": ""Owner""}",
32033,2024-03-18 16:04:06,2024-03-18 16:04:06,armstrong-oil-gas-inc-1296-90013681,https://www.bbb.org/us/co/denver/profile/oil-and-gas-exploration/armstrong-oil-gas-inc-1296-90013681,"Armstrong Oil & Gas, Inc.",Oil and Gas Exploration,"1421 Blake St Denver, CO 80202-1325",USA,CO,Denver,1421 Blake St,80202-1325,http://www.armstrongoilandgas.com,,3036231821,,{},,,NR,,1985-11-26 00:00:00,38,,,,"{""Mr. William Armstrong"": ""Owner/Manager""}","{""Mr. William Armstrong"": ""Owner/Manager""}",
32034,2024-03-18 16:04:06,2024-03-18 16:04:06,encana-oil-gas-1296-12055339,https://www.bbb.org/us/co/denver/profile/oil-and-gas-exploration/encana-oil-gas-1296-12055339,Encana Oil & Gas,Oil and Gas Exploration,"370 17th St, Suite 1700 Denver, CO 80202-1370",USA,CO,Denver,"370 17th St, Suite 1700",80202-1370,,,3036232300,,{},,,A+,,,,,,,"{""Mr. Scott Regan"": null}","{""Mr. Scott Regan"": null}",
32035,2024-03-18 16:04:06,2024-03-18 16:04:06,azalaunch-1296-90259537,https://www.bbb.org/us/co/denver/profile/online-retailer/azalaunch-1296-90259537,Azalaunch,Online Retailer,"P.O. Box 1769 Denver, CO 80201",USA,CO,Denver,P.O. Box 1769,80201,,,,,{},,,A+,,,,,,,"{""Owner Manager"": null}","{""Owner Manager"": null}",
32036,2024-03-18 16:04:06,2024-03-18 16:04:06,david-miller-insurance-agency-inc-0785-5995040,https://www.bbb.org/us/co/colorado-springs/profile/insurance-agency/david-miller-insurance-agency-inc-0785-5995040,David Miller Insurance Agency Inc,Insurance Agency,"5525 N Union Blvd #103 Colorado Springs, CO 80918-1967",USA,CO,Colorado Springs,5525 N Union Blvd #103,80918-1967,,,7195995040,,{},,,A+,,1982-01-01 00:00:00,42,,,,"{""Mr. David Miller"": null}","{""Mr. David Miller"": null}",
32037,2024-03-18 16:04:06,2024-03-18 16:04:06,allstate-insurance-company-spachek-0785-87345730,https://www.bbb.org/us/co/colorado-springs/profile/insurance-agency/allstate-insurance-company-spachek-0785-87345730,Allstate Insurance Company - Spachek,Insurance Companies,"2310 Vickers Dr Colorado Springs, CO 80918-1981",USA,CO,Colorado Springs,2310 Vickers Dr,80918-1981,http://www.Allstate.com,,7195748446,,{},1.12,1,A+,,,92,https://www.instagram.com/allstate/?hl=en,https://www.facebook.com/Allstate/,https://twitter.com/allstate?lang=en,"{""Mr. Kurt Spachek"": null}","{""Mr. Kurt Spachek"": null}",
32038,2024-03-18 16:04:06,2024-03-18 16:04:06,optimism-media-llc-1296-1000162852,https://www.bbb.org/us/co/denver/profile/online-publications/optimism-media-llc-1296-1000162852,Optimism Media LLC,Online Publications,"700 N Colorado Blvd, #513 Denver, CO 80206",USA,CO,Denver,"700 N Colorado Blvd, #513",80206,https://www.optimism.com/,,,,{},,,NR,,,,,,,{},{},
32039,2024-03-18 16:04:06,2024-03-18 16:04:06,ovintiv-1296-1000123985,https://www.bbb.org/us/co/denver/profile/oil-producers/ovintiv-1296-1000123985,Ovintiv,Oil Producers,"370 17th St Ste 1700 Denver, CO 80202-5632",USA,CO,Denver,370 17th St Ste 1700,80202-5632,https://www.ovintiv.com/,,8003742955,,{},,,B-,,2000-04-24 00:00:00,23,,,,{},{},
32040,2024-03-18 16:04:06,2024-03-18 16:04:06,rocky-mountain-ob-gyn-pc-1296-1000108480,https://www.bbb.org/us/co/denver/profile/obgyn/rocky-mountain-ob-gyn-pc-1296-1000108480,Rocky Mountain Ob-Gyn PC,OBGYN,"4500 E. 9th Ave #200 Denver, CO 80220",USA,CO,Denver,4500 E. 9th Ave #200,80220,http://www.rmob-gyn.net,,3033990055,,{},,,NR,,1998-07-01 00:00:00,26,,,,"{""Dr. Hal Levy"": ""Owner/Manager""}","{""Dr. Hal Levy"": ""Owner/Manager""}",
32041,2024-03-18 16:04:06,2024-03-18 16:04:06,cotton-color-1296-90262532,https://www.bbb.org/us/co/denver/profile/online-retailer/cotton-color-1296-90262532,Cotton Color,Online Retailer,"PO Box 1769 Denver, CO 80201-1769",USA,CO,Denver,PO Box 1769,80201-1769,,,,,{},,,A+,,2019-04-15 00:00:00,4,,,,"{""Mr. Owner/ Manager"": ""Owner/Manager""}","{""Mr. Owner/ Manager"": ""Owner/Manager""}",
32042,2024-03-18 16:04:06,2024-03-18 16:04:06,advanced-cosmetic-surgery-center-1296-35474,https://www.bbb.org/us/co/aurora/profile/plastic-surgery/advanced-cosmetic-surgery-center-1296-35474,Advanced Cosmetic Surgery Center,Plastic Surgery,"13701 E Mississippi Ave Ste 220 Aurora, CO 80012-3697",USA,CO,Aurora,13701 E Mississippi Ave Ste 220,80012-3697,http://www.serotamd.com,,3033679000,(303) 367-9001,{},,,A+,,1987-07-31 00:00:00,36,,,,"{""Ms. Cecille Ocampo"": ""Office Manager"", ""Dr. Joseph F. Serota"": ""Owner""}","{""Ms. Cecille Ocampo"": ""Office Manager"", ""Dr. Joseph F. Serota"": ""Owner""}",
32043,2024-03-18 16:04:06,2024-03-18 16:04:06,mile-high-obgyn-associates-pc-1296-90133971,https://www.bbb.org/us/co/denver/profile/obgyn/mile-high-obgyn-associates-pc-1296-90133971,"Mile High Ob/Gyn Associates, P.C.",OBGYN,"4545 E 9th Ave Ste 502 Denver, CO 80220",USA,CO,Denver,4545 E 9th Ave Ste 502,80220,http://www.milehighobgyn.com,,3033884631,(303) 320-6961,{},,,B-,,,70,,,,"{""Ms. Lisa Manguso"": ""Practice Manager""}","{""Ms. Lisa Manguso"": ""Practice Manager""}",
32044,2024-03-18 16:04:06,2024-03-18 16:04:06,fourpoint-energy-llc-1296-59000286,https://www.bbb.org/us/co/denver/profile/oil-and-gas-exploration/fourpoint-energy-llc-1296-59000286,"FourPoint Energy, LLC",Oil and Gas Exploration,"100 Saint Paul St Ste 400 Denver, CO 80206-5140",USA,CO,Denver,100 Saint Paul St Ste 400,80206-5140,http://www.fourpointenergy.com,,3032900990,(303) 290-9997,"{""F"": ""8:00 AM - 12:00 PM"", ""M"": ""8:00 AM - 5:00 PM"", ""T"": ""8:00 AM - 5:00 PM"", ""W"": ""8:00 AM - 5:00 PM"", ""Sa"": ""Closed"", ""Su"": ""Closed"", ""Th"": ""8:00 AM - 5:00 PM""}",,,A+,,2013-10-30 00:00:00,10,,,,"{""Mr. Tad Herz"": null, ""Mr. George H. Solich"": ""President""}","{""Mr. Tad Herz"": null, ""Mr. George H. Solich"": ""President""}",
32045,2024-03-18 16:04:06,2024-03-18 16:04:06,clearview-benefit-solutions-inc-0785-87376856,https://www.bbb.org/us/co/colorado-springs/profile/insurance-agency/clearview-benefit-solutions-inc-0785-87376856,"Clearview Benefit Solutions, Inc.",Insurance Agency,"2790 N. Academy Blvd., #347 Colorado Springs, CO 80917",USA,CO,Colorado Springs,"2790 N. Academy Blvd., #347",80917,http://clearviewbenefit.com/,,7193442366,,{},,,A+,,2017-03-14 00:00:00,7,,,,"{""Mr. Donna Wilson"": ""Registered Agent""}","{""Mr. Donna Wilson"": ""Registered Agent""}",
32046,2024-03-18 16:04:07,2024-03-18 16:04:07,tyrooter-plumbing-and-drain-cleaning-llc-1296-90256710,https://www.bbb.org/us/co/aurora/profile/plumber/tyrooter-plumbing-and-drain-cleaning-llc-1296-90256710,Tyrooter Plumbing and Drain Cleaning LLC,Plumber,"50 S Havana St Ste 520 Aurora, CO 80012-1074",USA,CO,Aurora,50 S Havana St Ste 520,80012-1074,https://tyrooterplumbing.com/,,3033600218,,{},,,A+,,2016-05-18 00:00:00,7,,,,"{""Mr. Tyrone L Brown"": ""Owner"", ""Mrs. Kimberly Brown"": ""Office Manager""}","{""Mr. Tyrone L Brown"": ""Owner"", ""Mrs. Kimberly Brown"": ""Office Manager""}",
32047,2024-03-18 16:04:07,2024-03-18 16:04:07,government-contract-sales-1296-2019203,https://www.bbb.org/us/co/denver/profile/office-furniture/government-contract-sales-1296-2019203,Government Contract Sales,Office Furniture,"10526 W Alameda Ave Denver, CO 80226",USA,CO,Denver,10526 W Alameda Ave,80226,http://gogcsi.com/,,3039885959,,{},,,NR,,,,,,,"{""Mr. Fred Berry"": ""Owner/Manager""}","{""Mr. Fred Berry"": ""Owner/Manager""}",
32048,2024-03-18 16:04:07,2024-03-18 16:04:07,black-becomes-her-llc-1296-90225539,https://www.bbb.org/us/co/denver/profile/online-retailer/black-becomes-her-llc-1296-90225539,"Black Becomes Her, LLC",Online Retailer,"Denver, CO 80229-5148",USA,CO,Denver,,80229-5148,,,,,{},,,A+,,,,,,,"{""Ms. Sandra Wheeler"": ""Registered Agent""}","{""Ms. Sandra Wheeler"": ""Registered Agent""}",
32049,2024-03-18 16:04:07,2024-03-18 16:04:07,weatherford-international-1296-90153574,https://www.bbb.org/us/co/denver/profile/oilfield-service/weatherford-international-1296-90153574,Weatherford International,Oilfield Service,"410 17th St Ste 400 Denver, CO 80202-4410",USA,CO,Denver,410 17th St Ste 400,80202-4410,http://www.weatherford.com,,3038256558,,{},,,NR,,1996-07-03 00:00:00,28,,,,"{""Mr. Mark Cox"": ""General Manager""}","{""Mr. Mark Cox"": ""General Manager""}",
32050,2024-03-18 16:04:07,2024-03-18 16:04:07,denver-plumbing-pro-1296-90152671,https://www.bbb.org/us/co/aurora/profile/plumber/denver-plumbing-pro-1296-90152671,Denver Plumbing Pro,Plumber,"11970 E Maple Ave Aurora, CO 80012-1210",USA,CO,Aurora,11970 E Maple Ave,80012-1210,,,3034008000,,{},,,A+,,2005-07-18 00:00:00,18,,,,"{""Ms. Jan Hadermann"": ""Olwner""}","{""Ms. Jan Hadermann"": ""Olwner""}",
32051,2024-03-18 16:04:07,2024-03-18 16:04:07,extraction-oil-gas-llc-1296-90232480,https://www.bbb.org/us/co/denver/profile/oil-and-gas-exploration/extraction-oil-gas-llc-1296-90232480,"Extraction Oil & Gas, LLC",Oil and Gas Exploration,"555 17th St Ste 3700 Denver, CO 80202",USA,CO,Denver,555 17th St Ste 3700,80202,,,7205578300,,{},,,NR,,,,,,,"{""Mr. Matt Owens"": ""President/CEO"", ""Mr. Mark Erickson"": ""CEO""}","{""Mr. Matt Owens"": ""President/CEO"", ""Mr. Mark Erickson"": ""CEO""}",
32052,2024-03-18 16:04:07,2024-03-18 16:04:07,all-phase-plumbing-inc-1296-90103635,https://www.bbb.org/us/co/aurora/profile/plumber/all-phase-plumbing-inc-1296-90103635,"All Phase Plumbing, Inc.",Plumber,"2803 S. Oakland Cr. E Aurora, CO 80014",USA,CO,Aurora,2803 S. Oakland Cr. E,80014,,,3035968775,,{},,,NR,,2008-03-18 00:00:00,16,,,,"{""Mr. Nathan M. Townsend"": null}","{""Mr. Nathan M. Townsend"": null}",
32053,2024-03-18 16:04:07,2024-03-18 16:04:07,frontline-plumbing-design-llc-1296-90226399,https://www.bbb.org/us/co/aurora/profile/plumber/frontline-plumbing-design-llc-1296-90226399,"Frontline Plumbing & Design, LLC",Plumber,"1361 S. Addison Ct. Aurora, CO 80018",USA,CO,Aurora,1361 S. Addison Ct.,80018,http://www.frontlinepd.com/,,7205195293,,{},,,A+,,2009-07-20 00:00:00,14,,,,"{""Mr. William Bond"": ""Owner""}","{""Mr. William Bond"": ""Owner""}",
32054,2024-03-18 16:04:07,2024-03-18 16:04:07,a-m-mechanical-llc-1296-90223405,https://www.bbb.org/us/co/aurora/profile/plumber/a-m-mechanical-llc-1296-90223405,A & M Mechanical LLC,Plumber,"3605 S Himalaya Ct Aurora, CO 80013-6630",USA,CO,Aurora,3605 S Himalaya Ct,80013-6630,,,3034841204,,{},,,NR,,2013-11-24 00:00:00,10,,,,"{""Mr. Marc Neumann"": ""Owner""}","{""Mr. Marc Neumann"": ""Owner""}",
32055,2024-03-18 16:04:07,2024-03-18 16:04:07,asapleans-1296-90262188,https://www.bbb.org/us/co/denver/profile/online-retailer/asapleans-1296-90262188,Asapleans,Online Retailer,"11551 East 45th Ave Denver, CO 80239",USA,CO,Denver,11551 East 45th Ave,80239,,,8556219123,,{},,,A+,,,,,,,"{""Owner Manager"": ""Owner/Manager""}","{""Owner Manager"": ""Owner/Manager""}",
32056,2024-03-18 16:04:07,2024-03-18 16:04:07,freund-company-1296-7291,https://www.bbb.org/us/co/aurora/profile/plumber/freund-company-1296-7291,Freund & Company,Plumber,"15460 E Batavia Dr Aurora, CO 80011",USA,CO,Aurora,15460 E Batavia Dr,80011,,,3033419310,,{},,,NR,,,61,,,,"{""Mr. Joe D Freund"": ""Owner""}","{""Mr. Joe D Freund"": ""Owner""}",
32057,2024-03-18 16:04:07,2024-03-18 16:04:07,lucci-music-inc-0785-87335470,https://www.bbb.org/us/co/colorado-springs/profile/instrument-lessons/lucci-music-inc-0785-87335470,Lucci Music Inc,Instrument Lessons,"4425 Austin Bluffs Pkwy Colorado Springs, CO 80918-2933",USA,CO,Colorado Springs,4425 Austin Bluffs Pkwy,80918-2933,http://www.luccimusic.com,,7192660275,,{},,,A+,,2008-02-22 00:00:00,16,,,,"{""Mr. Matthew Lucci"": ""President""}","{""Mr. Matthew Lucci"": ""President""}",
32058,2024-03-18 16:04:08,2024-03-18 16:04:08,imperium-property-services-llc-1296-90278814,https://www.bbb.org/us/co/aurora/profile/property-maintenance/imperium-property-services-llc-1296-90278814,Imperium Property Services LLC,Property Maintenance,"18363 E Oregon Place Aurora, CO 80017",USA,CO,Aurora,18363 E Oregon Place,80017,,,3033901016,,{},,,NR,,2020-09-09 00:00:00,3,,,,"{""Mrs. Yuliyanna Maksymenko"": ""Owner""}","{""Mrs. Yuliyanna Maksymenko"": ""Owner""}",
32059,2024-03-18 16:04:08,2024-03-18 16:04:08,intermountain-stihl-1296-90154691,https://www.bbb.org/us/co/aurora/profile/power-actuated-tools/intermountain-stihl-1296-90154691,Intermountain Stihl,Power Actuated Tools,"21200 E 36th Dr Aurora, CO 80011",USA,CO,Aurora,21200 E 36th Dr,80011,http://www.stihlusa.com,,3033402787,,{},,,NR,,2000-01-11 00:00:00,23,,,,"{""Ms. Judith Vieira"": ""Office Manager"", ""Mr. Walter Bennett"": ""Branch Manager""}","{""Mr. Walter Bennett"": ""Branch Manager""}",
32060,2024-03-18 16:04:08,2024-03-18 16:04:08,timothy-j-heyer-1126-13206985,https://www.bbb.org/us/ca/trabuco-canyon/profile/home-improvement/timothy-j-heyer-1126-13206985,Timothy J. Heyer,Home Improvement,"20 Sundown Drive Trabuco Canyon, CA 92679",USA,CA,Trabuco Canyon,20 Sundown Drive,92679,,,9492796246,,{},,,NR,,2004-01-01 00:00:00,20,,,,{},{},
